dataSetName,siteName,countryOcean,lat,lon,elevation,pub1_doi,pub2_doi,originalDataUrl,neotomaSiteId,neotomaDatasetId,archiveType,proxy,proxyDetail,proxyGeneral,calibration_method,calibration_seasonality,paleoDataNotes,variableName,units,datum,climateVariable,climateVariableDetail,seasonality,seasonGeneral,direction,minYear,maxYear,medianHoloceneResolution,agesPerKyr,wNAmUncertainty,inThisCompilation,QC Certification,QC comments,link to lipdverse
MiddenCluster2.Harbert.2018,Midden Cluster 2,North America>United States Of America>Nevada,36.3806,-115.1879,1297,10.5334/oq.46,10.1038/s41597-020-0445-3,geochange.er.usgs.gov/midden/,,,Midden,macrofossils,assemblage,biophysical,,,,precipitation,mm,abs,P,amount@surface,annual,annual,positive,0,47262,94.5,,368.42,TRUE,AD,"This time series was generated for the wNAm database; multiple sites were aggregated into clusters based on spatial proximity using a hierarchical clustering approach (hclust, base R), with an upper limit of 200 km",http://lipdverse.org/wNAm/0_16_2/MiddenCluster2.Harbert.2018.html
MiddenCluster2.Harbert.2018,Midden Cluster 2,North America>United States Of America>Nevada,36.3806,-115.1879,1297,10.5334/oq.46,10.1038/s41597-020-0445-3,geochange.er.usgs.gov/midden/,,,Midden,macrofossils,assemblage,biophysical,,,,waterBalance,mm,abs,P-E,@surface,annual,annual,positive,0,47262,94.5,,368.42,TRUE,AD,"This time series was generated for the wNAm database; multiple sites were aggregated into clusters based on spatial proximity using a hierarchical clustering approach (hclust, base R), with an upper limit of 200 km",http://lipdverse.org/wNAm/0_16_2/MiddenCluster2.Harbert.2018.html
MiddenCluster3.Harbert.2018,Midden Cluster 3,North America>United States Of America>New Mexico,36.0589,-108.0819,1848,10.5334/oq.46,10.1038/s41597-020-0445-3,geochange.er.usgs.gov/midden/,,,Midden,macrofossils,assemblage,biophysical,Climate Reconstruction Analysis using Coexistence Likelihood Estimation,,,temperature,degC,abs,T,air@surface,annual,annual,positive,0,13745,325,,2.1,TRUE,AD,"this time series was generated for the Temp12k database; multiple sites were aggregated into clusters based on spatial proximity using a hierarchical clustering approach (hclust, base R), with an upper limit of 200 km",http://lipdverse.org/wNAm/0_16_2/MiddenCluster3.Harbert.2018.html
MiddenCluster3.Harbert.2018,Midden Cluster 3,North America>United States Of America>New Mexico,36.0589,-108.0819,1848,10.5334/oq.46,10.1038/s41597-020-0445-3,geochange.er.usgs.gov/midden/,,,Midden,macrofossils,assemblage,biophysical,,,,precipitation,mm,abs,P,amount@surface,annual,annual,positive,0,13745,325,,368.42,TRUE,AD,"This time series was generated for the wNAm database; multiple sites were aggregated into clusters based on spatial proximity using a hierarchical clustering approach (hclust, base R), with an upper limit of 200 km",http://lipdverse.org/wNAm/0_16_2/MiddenCluster3.Harbert.2018.html
MiddenCluster3.Harbert.2018,Midden Cluster 3,North America>United States Of America>New Mexico,36.0589,-108.0819,1848,10.5334/oq.46,10.1038/s41597-020-0445-3,geochange.er.usgs.gov/midden/,,,Midden,macrofossils,assemblage,biophysical,,,,waterBalance,mm,abs,P-E,@surface,annual,annual,positive,0,13745,325,,368.42,TRUE,AD,"This time series was generated for the wNAm database; multiple sites were aggregated into clusters based on spatial proximity using a hierarchical clustering approach (hclust, base R), with an upper limit of 200 km",http://lipdverse.org/wNAm/0_16_2/MiddenCluster3.Harbert.2018.html
MiddenCluster4.Harbert.2018,Midden Cluster 4,North America>United States Of America>Idaho,43.6488,-112.7451,1517,10.5334/oq.46,10.1038/s41597-020-0445-3,geochange.er.usgs.gov/midden/,,,Midden,macrofossils,assemblage,biophysical,Climate Reconstruction Analysis using Coexistence Likelihood Estimation,,,temperature,degC,abs,T,air@surface,annual,annual,positive,0,6645,317.5,,2.1,TRUE,AD,"this time series was generated for the Temp12k database; multiple sites were aggregated into clusters based on spatial proximity using a hierarchical clustering approach (hclust, base R), with an upper limit of 200 km",http://lipdverse.org/wNAm/0_16_2/MiddenCluster4.Harbert.2018.html
MiddenCluster4.Harbert.2018,Midden Cluster 4,North America>United States Of America>Idaho,43.6488,-112.7451,1517,10.5334/oq.46,10.1038/s41597-020-0445-3,geochange.er.usgs.gov/midden/,,,Midden,macrofossils,assemblage,biophysical,,,,precipitation,mm,abs,P,amount@surface,annual,annual,positive,0,6645,317.5,,368.42,TRUE,AD,"This time series was generated for the wNAm database; multiple sites were aggregated into clusters based on spatial proximity using a hierarchical clustering approach (hclust, base R), with an upper limit of 200 km",http://lipdverse.org/wNAm/0_16_2/MiddenCluster4.Harbert.2018.html
MiddenCluster4.Harbert.2018,Midden Cluster 4,North America>United States Of America>Idaho,43.6488,-112.7451,1517,10.5334/oq.46,10.1038/s41597-020-0445-3,geochange.er.usgs.gov/midden/,,,Midden,macrofossils,assemblage,biophysical,,,,waterBalance,mm,abs,P-E,@surface,annual,annual,positive,0,6645,317.5,,368.42,TRUE,AD,"This time series was generated for the wNAm database; multiple sites were aggregated into clusters based on spatial proximity using a hierarchical clustering approach (hclust, base R), with an upper limit of 200 km",http://lipdverse.org/wNAm/0_16_2/MiddenCluster4.Harbert.2018.html
MiddenCluster5.Harbert.2018,Midden Cluster 5,North America>United States Of America>New Mexico,32.4659,-106.0203,1760,10.5334/oq.46,10.1038/s41597-020-0445-3,geochange.er.usgs.gov/midden/,,,Midden,macrofossils,assemblage,biophysical,Climate Reconstruction Analysis using Coexistence Likelihood Estimation,,,temperature,degC,abs,T,air@surface,annual,annual,positive,0,49968,105.5,,2.1,TRUE,AD,"this time series was generated for the Temp12k database; multiple sites were aggregated into clusters based on spatial proximity using a hierarchical clustering approach (hclust, base R), with an upper limit of 200 km",http://lipdverse.org/wNAm/0_16_2/MiddenCluster5.Harbert.2018.html
MiddenCluster5.Harbert.2018,Midden Cluster 5,North America>United States Of America>New Mexico,32.4659,-106.0203,1760,10.5334/oq.46,10.1038/s41597-020-0445-3,geochange.er.usgs.gov/midden/,,,Midden,macrofossils,assemblage,biophysical,,,,precipitation,mm,abs,P,amount@surface,annual,annual,positive,0,49968,105.5,,368.42,TRUE,AD,"This time series was generated for the wNAm database; multiple sites were aggregated into clusters based on spatial proximity using a hierarchical clustering approach (hclust, base R), with an upper limit of 200 km",http://lipdverse.org/wNAm/0_16_2/MiddenCluster5.Harbert.2018.html
MiddenCluster5.Harbert.2018,Midden Cluster 5,North America>United States Of America>New Mexico,32.4659,-106.0203,1760,10.5334/oq.46,10.1038/s41597-020-0445-3,geochange.er.usgs.gov/midden/,,,Midden,macrofossils,assemblage,biophysical,,,,waterBalance,mm,abs,P-E,@surface,annual,annual,positive,0,49968,105.5,,368.42,TRUE,AD,"This time series was generated for the wNAm database; multiple sites were aggregated into clusters based on spatial proximity using a hierarchical clustering approach (hclust, base R), with an upper limit of 200 km",http://lipdverse.org/wNAm/0_16_2/MiddenCluster5.Harbert.2018.html
MiddenCluster6.Harbert.2018,Midden Cluster 6,North America>United States Of America>New Mexico,32.4659,-106.0203,1237,10.5334/oq.46,10.1038/s41597-020-0445-3,geochange.er.usgs.gov/midden/,,,Midden,macrofossils,assemblage,biophysical,Climate Reconstruction Analysis using Coexistence Likelihood Estimation,,,temperature,degC,abs,T,air@surface,annual,annual,positive,0,35082,172,,2.1,TRUE,AD,"this time series was generated for the Temp12k database; multiple sites were aggregated into clusters based on spatial proximity using a hierarchical clustering approach (hclust, base R), with an upper limit of 200 km",http://lipdverse.org/wNAm/0_16_2/MiddenCluster6.Harbert.2018.html
MiddenCluster6.Harbert.2018,Midden Cluster 6,North America>United States Of America>New Mexico,32.4659,-106.0203,1237,10.5334/oq.46,10.1038/s41597-020-0445-3,geochange.er.usgs.gov/midden/,,,Midden,macrofossils,assemblage,biophysical,,,,precipitation,mm,abs,P,amount@surface,annual,annual,positive,0,35082,172,,368.42,TRUE,AD,"This time series was generated for the wNAm database; multiple sites were aggregated into clusters based on spatial proximity using a hierarchical clustering approach (hclust, base R), with an upper limit of 200 km",http://lipdverse.org/wNAm/0_16_2/MiddenCluster6.Harbert.2018.html
MiddenCluster6.Harbert.2018,Midden Cluster 6,North America>United States Of America>New Mexico,32.4659,-106.0203,1237,10.5334/oq.46,10.1038/s41597-020-0445-3,geochange.er.usgs.gov/midden/,,,Midden,macrofossils,assemblage,biophysical,,,,waterBalance,mm,abs,P-E,@surface,annual,annual,positive,0,35082,172,,368.42,TRUE,AD,"This time series was generated for the wNAm database; multiple sites were aggregated into clusters based on spatial proximity using a hierarchical clustering approach (hclust, base R), with an upper limit of 200 km",http://lipdverse.org/wNAm/0_16_2/MiddenCluster6.Harbert.2018.html
MiddenCluster7.Harbert.2018,Midden Cluster 7,North America>United States Of America>California,34.1548,-116.0048,573,10.5334/oq.46,10.1038/s41597-020-0445-3,geochange.er.usgs.gov/midden/,,,Midden,macrofossils,assemblage,biophysical,Climate Reconstruction Analysis using Coexistence Likelihood Estimation,,,temperature,degC,abs,T,air@surface,annual,annual,positive,1178,13803,197,,2.1,TRUE,AD,"this time series was generated for the Temp12k database; multiple sites were aggregated into clusters based on spatial proximity using a hierarchical clustering approach (hclust, base R), with an upper limit of 200 km",http://lipdverse.org/wNAm/0_16_2/MiddenCluster7.Harbert.2018.html
MiddenCluster7.Harbert.2018,Midden Cluster 7,North America>United States Of America>California,34.1548,-116.0048,573,10.5334/oq.46,10.1038/s41597-020-0445-3,geochange.er.usgs.gov/midden/,,,Midden,macrofossils,assemblage,biophysical,,,,precipitation,mm,abs,P,amount@surface,annual,annual,positive,1178,13803,197,,368.42,TRUE,AD,"This time series was generated for the wNAm database; multiple sites were aggregated into clusters based on spatial proximity using a hierarchical clustering approach (hclust, base R), with an upper limit of 200 km",http://lipdverse.org/wNAm/0_16_2/MiddenCluster7.Harbert.2018.html
MiddenCluster7.Harbert.2018,Midden Cluster 7,North America>United States Of America>California,34.1548,-116.0048,573,10.5334/oq.46,10.1038/s41597-020-0445-3,geochange.er.usgs.gov/midden/,,,Midden,macrofossils,assemblage,biophysical,,,,waterBalance,mm,abs,P-E,@surface,annual,annual,positive,1178,13803,197,,368.42,TRUE,AD,"This time series was generated for the wNAm database; multiple sites were aggregated into clusters based on spatial proximity using a hierarchical clustering approach (hclust, base R), with an upper limit of 200 km",http://lipdverse.org/wNAm/0_16_2/MiddenCluster7.Harbert.2018.html
MiddenCluster8.Harbert.2018,Midden Cluster 8,North America>United States Of America>Arizona,32.3106,-109.0977,1339,10.5334/oq.46,10.1038/s41597-020-0445-3,geochange.er.usgs.gov/midden/,,,Midden,macrofossils,assemblage,biophysical,Climate Reconstruction Analysis using Coexistence Likelihood Estimation,,,temperature,degC,abs,T,air@surface,annual,annual,positive,144,34938,93,,2.1,TRUE,AD,"this time series was generated for the Temp12k database; multiple sites were aggregated into clusters based on spatial proximity using a hierarchical clustering approach (hclust, base R), with an upper limit of 200 km",http://lipdverse.org/wNAm/0_16_2/MiddenCluster8.Harbert.2018.html
MiddenCluster8.Harbert.2018,Midden Cluster 8,North America>United States Of America>Arizona,32.3106,-109.0977,1339,10.5334/oq.46,10.1038/s41597-020-0445-3,geochange.er.usgs.gov/midden/,,,Midden,macrofossils,assemblage,biophysical,,,,precipitation,mm,abs,P,amount@surface,annual,annual,positive,144,34938,93,,368.42,TRUE,AD,"This time series was generated for the wNAm database; multiple sites were aggregated into clusters based on spatial proximity using a hierarchical clustering approach (hclust, base R), with an upper limit of 200 km",http://lipdverse.org/wNAm/0_16_2/MiddenCluster8.Harbert.2018.html
MiddenCluster8.Harbert.2018,Midden Cluster 8,North America>United States Of America>Arizona,32.3106,-109.0977,1339,10.5334/oq.46,10.1038/s41597-020-0445-3,geochange.er.usgs.gov/midden/,,,Midden,macrofossils,assemblage,biophysical,,,,waterBalance,mm,abs,P-E,@surface,annual,annual,positive,144,34938,93,,368.42,TRUE,AD,"This time series was generated for the wNAm database; multiple sites were aggregated into clusters based on spatial proximity using a hierarchical clustering approach (hclust, base R), with an upper limit of 200 km",http://lipdverse.org/wNAm/0_16_2/MiddenCluster8.Harbert.2018.html
MiddenCluster9.Harbert.2018,Midden Cluster 9,North America>Mexico,31.6387,-115.5548,782,10.5334/oq.46,10.1038/s41597-020-0445-3,geochange.er.usgs.gov/midden/,,,Midden,macrofossils,assemblage,biophysical,Climate Reconstruction Analysis using Coexistence Likelihood Estimation,,,temperature,degC,abs,T,air@surface,annual,annual,positive,609,54400,190,,2.1,TRUE,AD,"this time series was generated for the Temp12k database; multiple sites were aggregated into clusters based on spatial proximity using a hierarchical clustering approach (hclust, base R), with an upper limit of 200 km",http://lipdverse.org/wNAm/0_16_2/MiddenCluster9.Harbert.2018.html
MiddenCluster9.Harbert.2018,Midden Cluster 9,North America>Mexico,31.6387,-115.5548,782,10.5334/oq.46,10.1038/s41597-020-0445-3,geochange.er.usgs.gov/midden/,,,Midden,macrofossils,assemblage,biophysical,Climate Reconstruction Analysis using Coexistence Likelihood Estimation,,,precipitation,mm,abs,P,amount@surface,annual,annual,positive,609,54400,190,,368.42,TRUE,AD,"This time series was generated for the wNAm database; multiple sites were aggregated into clusters based on spatial proximity using a hierarchical clustering approach (hclust, base R), with an upper limit of 200 km",http://lipdverse.org/wNAm/0_16_2/MiddenCluster9.Harbert.2018.html
MiddenCluster9.Harbert.2018,Midden Cluster 9,North America>Mexico,31.6387,-115.5548,782,10.5334/oq.46,10.1038/s41597-020-0445-3,geochange.er.usgs.gov/midden/,,,Midden,macrofossils,assemblage,biophysical,Climate Reconstruction Analysis using Coexistence Likelihood Estimation,,,waterBalance,mm,abs,P-E,@surface,annual,annual,positive,609,54400,190,,368.42,TRUE,AD,"This time series was generated for the wNAm database; multiple sites were aggregated into clusters based on spatial proximity using a hierarchical clustering approach (hclust, base R), with an upper limit of 200 km",http://lipdverse.org/wNAm/0_16_2/MiddenCluster9.Harbert.2018.html
MinnetonkaCave.Lundeen.2013,Minnetonka Cave,North America>United States Of America>Idaho,42.088,-111.5187,2346.96,10.1016/j.quaint.2013.03.018,,www.ncdc.noaa.gov/paleo/study/23097,,,Speleothem,d13C,bulk sediment,isotope,,,"""The rela- tionship indicates that wet conditions correspond with higher d13C values and dry conditions correspond with lower d13C values.""",d13C,permil,abs,P,@surface,winter,winterOnly,positive,7.286,11121.881,6.802,1.529520419,87.58,TRUE,CR,,http://lipdverse.org/wNAm/0_16_2/MinnetonkaCave.Lundeen.2013.html
MinnetonkaCave.Lundeen.2013,Minnetonka Cave,North America>United States Of America>Idaho,42.088,-111.5187,2346.96,10.1016/j.quaint.2013.03.018,,www.ncdc.noaa.gov/paleo/study/23097,,,Speleothem,d18O,bulk sediment,isotope,,,,d18O,permil,abs,T,air@surface,winter,winterOnly,positive,7.286,11121.881,6.802,1.529520419,237.1,TRUE,KR,"authors write, ""we can say with confidence that regardless of the other contributing mechanisms, the speleothem 18O variability is reflective of temperature change""",http://lipdverse.org/wNAm/0_16_2/MinnetonkaCave.Lundeen.2013.html
Minucua.Goman.2018,Lago Minucua,North America>Mexico,17.079,-97.609,2510,10.1016/j.quaint.2017.01.027,,wNAm,,,LakeSediment,MS,HRMS of core face,biophysical,,,"""significantly wetter conditions at Minucua, particularly demonstrated by the high HRMS data""",MS,SI,abs,P,runoff@surface,summer,summerOnly,positive,-58,4490,4.173,0,2.04,TRUE,"mfg, SHA",no chron table,http://lipdverse.org/wNAm/0_10_0/Minucua.Goman.2018.html
Minucua.Goman.2018,Lago Minucua,North America>Mexico,17.079,-97.609,2510,10.1016/j.quaint.2017.01.027,,wNAm,,,LakeSediment,varve,varve width,biophysical,,,,Varve_width,cm,abs,P,runoff@surface,annual,annual,positive,71,4484,1,0,28.41,TRUE,"mfg, SHA",no chron table,http://lipdverse.org/wNAm/0_10_0/Minucua.Goman.2018.html
MLake.Ritchie.1977,M Lake,North America>Canada>Northwest Territories,68.27,-133.47,105,10.2307/1942175,10.1038/nature25464,www.ncdc.noaa.gov/paleo/study/27330,1648,10.21233/N33H1H,LakeSediment,pollen,assemblage,pollen,MAT,,,temperature,degC,abs,T,air@surface,warmest month,summer+,positive,0,10699,102.5,0.4673333956,2,TRUE,DSK,"age gap 3.6 ka; but 5 ages, evenly spaced",http://lipdverse.org/wNAm/0_16_2/MLake.Ritchie.1977.html
MLake.Ritchie.1977,M Lake,North America>Canada>Northwest Territories,68.27,-133.47,105,10.2307/1942175,10.1038/nature25464,www.ncdc.noaa.gov/paleo/study/27330,1648,10.21233/N33H1H,LakeSediment,pollen,assemblage,pollen,MAT,,,temperature,degC,abs,T,air@surface,coldest month,winter+,positive,0,10699,102.5,0.4673333956,3,TRUE,DSK,"age gap 3.6 ka; but 5 ages, evenly spaced",http://lipdverse.org/wNAm/0_16_2/MLake.Ritchie.1977.html
MLake.Ritchie.1977,M Lake,North America>Canada>Northwest Territories,68.27,-133.47,105,10.2307/1942175,10.1038/nature25464,www.ncdc.noaa.gov/paleo/study/27330,1648,10.21233/N33H1H,LakeSediment,pollen,assemblage,pollen,MAT,,,temperature,degC,abs,T,air@surface,annual,annual,positive,0,10699,102.5,0.4673333956,2.1,TRUE,DSK,"age gap 3.6 ka; but 5 ages, evenly spaced",http://lipdverse.org/wNAm/0_16_2/MLake.Ritchie.1977.html
MLake.Ritchie.1977,M Lake,North America>Canada>Northwest Territories,68.27,-133.47,105,10.2307/1942175,10.1038/nature25464,www.ncdc.noaa.gov/paleo/study/27330,1648,10.21233/N33H1H,LakeSediment,pollen,assemblage,pollen,MAT,,,precipitation,mm,abs,P,amount@surface,annual,annual,positive,0,10699,102.5,0.4673333956,368,TRUE,JM,"Pecipitation reconstruction generated with, and using methods described in Marsicek 2018. Reconstruction published as part of the wNAm database.",http://lipdverse.org/wNAm/0_16_2/MLake.Ritchie.1977.html
